Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,feeling,place,,,,von
1184,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 우도,0.000001,0.00000138,0.999,0
1185,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 가파도,0.00000534,0.00000745,0.998,0
1186,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주돌문화공원,0.999,0.0000397,0.00004322,0
1187,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 삼성혈,0.998,0.000045,0.0000664,1
1188,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 추사관,0.15,0.84,0.00296,1
1189,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주목관아,0.998,0.000036,0.000078,1
1190,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 선운정사,0.989,0.0027,0.0075,1
1191,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 김영갑갤러리두모악,0.785,0.153,0.0606,1
1192,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 이중섭거리,0.941,0.055,0.00275,1
1193,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 관덕정,0.999,0.000025,0.000037,1
1194,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
1195,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주민속촌,0.998,0.000048,0.0000757,1
1196,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
1197,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 성읍마을,0.999,0.0000624,0.0000475,1
1198,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주세계자연유산센터,0.0281,0.931,0.04,0
1199,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주민속자연사박물관,0.99,0.000437,0.000504,0
1200,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주4.3평화공원,0.999,0.0000213,0.0000469,0
1201,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 아침미소목장,0.00573,0.993,0.00107,0
1202,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주레일바이크,0.00298,0.996,0.000472,0
1203,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 서귀포잠수함,0.00621,0.99,0.00354,0
1204,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 아날로그감귤밭,0.000261,0.999,0.0000398,0
1205,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
1206,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주레포츠랜드,0.000252,0.999,0.000039,0
1207,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 월정리 카약 체험,0.0202,0.373,0.606,0
1208,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주김녕미로공원,0.000234,0.999,0.0000334,0
1209,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 에코랜드,0.000487,0.999,0.000134,0
1210,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 테디베어박물관,0.0055,0.993,0.000675,0
1211,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 아쿠아플라넷,0.00425,0.995,0.000228,0
1212,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 수월봉 지질트레일,0.236,0.747,0.015,0
1213,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 오설록티뮤지엄,0.999,0.000225,0.000341,0
1214,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주유리의성,0.00459,0.995,0.000208,0
1215,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,sad, 제주더마파크,0.00121,0.998,0.0000736,0
1216,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 성산일출봉,0.00000483,0.0000046,0.999,0
1217,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 사려니숲길,0.0000656,0.000139,0.997,0
1218,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 협재 해수욕장,0.0000523,0.000139,0.998,0
1219,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 월정리 해변,0.00028,0.000482,0.992,0
1220,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 함덕 해수욕장,0.00361,0.0464,0.949,0
1221,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 산굼부리,0.0000162,0.0000391,0.99,0
1222,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 섭지코지,0.000108,0.00019,0.997,0
1223,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 한라산국립공원,0.00351,0.0147,0.9817,0
1224,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 비자림,0.0000267,0.000127,0.998,0
1225,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 천지연폭포,0.000031,0.0000698,0.999,0
1226,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 용머리해안,0.0000028,0.0000033,0.999,0
1227,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 용두암,0.000128,0.000189,0.999,0
1228,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 마라도,0.000027,0.0000432,0.999,0
1229,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 우도,0.000001,0.00000138,0.999,0
1230,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 가파도,0.00000534,0.00000745,0.998,0
1231,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주돌문화공원,0.999,0.0000397,0.00004322,0
1232,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 삼성혈,0.998,0.000045,0.0000664,0
1233,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 추사관,0.15,0.84,0.00296,0
1234,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주목관아,0.998,0.000036,0.000078,0
1235,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 선운정사,0.989,0.0027,0.0075,0
1236,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 김영갑갤러리두모악,0.785,0.153,0.0606,0
1237,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 이중섭거리,0.941,0.055,0.00275,0
1238,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 관덕정,0.999,0.000025,0.000037,0
1239,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 너븐숭이4.3기념관,0.999,0.000048,0.000029,0
1240,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주민속촌,0.998,0.000048,0.0000757,0
1241,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 항파두리항몽유적지,0.999,0.0000314,0.0000489,0
1242,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 성읍마을,0.999,0.0000624,0.0000475,0
1243,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주세계자연유산센터,0.0281,0.931,0.04,0
1244,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주민속자연사박물관,0.99,0.000437,0.000504,0
1245,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주4.3평화공원,0.999,0.0000213,0.0000469,0
1246,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 아침미소목장,0.00573,0.993,0.00107,0
1247,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주레일바이크,0.00298,0.996,0.000472,0
1248,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 서귀포잠수함,0.00621,0.99,0.00354,0
1249,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 아날로그감귤밭,0.000261,0.999,0.0000398,0
1250,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
1251,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주레포츠랜드,0.000252,0.999,0.000039,0
1252,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 월정리 카약 체험,0.0202,0.373,0.606,0
1253,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주김녕미로공원,0.000234,0.999,0.0000334,0
1254,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 에코랜드,0.000487,0.999,0.000134,0
1255,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 테디베어박물관,0.0055,0.993,0.000675,0
1256,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 아쿠아플라넷,0.00425,0.995,0.000228,0
1257,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 수월봉 지질트레일,0.236,0.747,0.015,0
1258,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 오설록티뮤지엄,0.999,0.000225,0.000341,0
1259,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주유리의성,0.00459,0.995,0.000208,0
1260,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,neutral, 제주더마파크,0.00121,0.998,0.0000736,0
1261,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 성산일출봉,0.00000483,0.0000046,0.999,0
1262,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 사려니숲길,0.0000656,0.000139,0.997,0
1263,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 협재 해수욕장,0.0000523,0.000139,0.998,0
1264,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 월정리 해변,0.00028,0.000482,0.992,0
1265,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 함덕 해수욕장,0.00361,0.0464,0.949,0
1266,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 산굼부리,0.0000162,0.0000391,0.99,0
1267,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 섭지코지,0.000108,0.00019,0.997,0
1268,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 한라산국립공원,0.00351,0.0147,0.9817,0
1269,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 비자림,0.0000267,0.000127,0.998,0
1270,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 천지연폭포,0.000031,0.0000698,0.999,0
1271,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 용머리해안,0.0000028,0.0000033,0.999,0
1272,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 용두암,0.000128,0.000189,0.999,0
1273,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 마라도,0.000027,0.0000432,0.999,0
1274,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 우도,0.000001,0.00000138,0.999,0
1275,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 가파도,0.00000534,0.00000745,0.998,0
1276,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주돌문화공원,0.999,0.0000397,0.00004322,0
1277,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 삼성혈,0.998,0.000045,0.0000664,0
1278,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 추사관,0.15,0.84,0.00296,0
1279,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주목관아,0.998,0.000036,0.000078,0
1280,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 선운정사,0.989,0.0027,0.0075,0
1281,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 김영갑갤러리두모악,0.785,0.153,0.0606,0
1282,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 이중섭거리,0.941,0.055,0.00275,0
1283,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 관덕정,0.999,0.000025,0.000037,0
1284,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 너븐숭이4.3기념관,0.999,0.000048,0.000029,0
1285,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주민속촌,0.998,0.000048,0.0000757,0
1286,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 항파두리항몽유적지,0.999,0.0000314,0.0000489,0
1287,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 성읍마을,0.999,0.0000624,0.0000475,0
1288,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주세계자연유산센터,0.0281,0.931,0.04,0
1289,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주민속자연사박물관,0.99,0.000437,0.000504,0
1290,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주4.3평화공원,0.999,0.0000213,0.0000469,0
1291,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 아침미소목장,0.00573,0.993,0.00107,0
1292,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주레일바이크,0.00298,0.996,0.000472,0
1293,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 서귀포잠수함,0.00621,0.99,0.00354,0
1294,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 아날로그감귤밭,0.000261,0.999,0.0000398,0
1295,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
1296,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주레포츠랜드,0.000252,0.999,0.000039,0
1297,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 월정리 카약 체험,0.0202,0.373,0.606,0
1298,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주김녕미로공원,0.000234,0.999,0.0000334,0
1299,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 에코랜드,0.000487,0.999,0.000134,0
1300,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 테디베어박물관,0.0055,0.993,0.000675,0
1301,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 아쿠아플라넷,0.00425,0.995,0.000228,0
1302,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 수월봉 지질트레일,0.236,0.747,0.015,0
1303,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 오설록티뮤지엄,0.999,0.000225,0.000341,0
1304,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주유리의성,0.00459,0.995,0.000208,0
1305,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,happy, 제주더마파크,0.00121,0.998,0.0000736,0
1306,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 성산일출봉,0.00000483,0.0000046,0.999,0
1307,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 사려니숲길,0.0000656,0.000139,0.997,0
1308,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 협재 해수욕장,0.0000523,0.000139,0.998,0
1309,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 월정리 해변,0.00028,0.000482,0.992,0
1310,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 함덕 해수욕장,0.00361,0.0464,0.949,0
1311,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 산굼부리,0.0000162,0.0000391,0.99,0
1312,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 섭지코지,0.000108,0.00019,0.997,0
1313,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 한라산국립공원,0.00351,0.0147,0.9817,0
1314,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 비자림,0.0000267,0.000127,0.998,0
1315,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 천지연폭포,0.000031,0.0000698,0.999,0
1316,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 용머리해안,0.0000028,0.0000033,0.999,0
1317,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 용두암,0.000128,0.000189,0.999,0
1318,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 마라도,0.000027,0.0000432,0.999,0
1319,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 우도,0.000001,0.00000138,0.999,0
1320,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 가파도,0.00000534,0.00000745,0.998,0
1321,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주돌문화공원,0.999,0.0000397,0.00004322,1
1322,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 삼성혈,0.998,0.000045,0.0000664,1
1323,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 추사관,0.15,0.84,0.00296,1
1324,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주목관아,0.998,0.000036,0.000078,1
1325,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 선운정사,0.989,0.0027,0.0075,1
1326,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 김영갑갤러리두모악,0.785,0.153,0.0606,1
1327,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 이중섭거리,0.941,0.055,0.00275,1
1328,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 관덕정,0.999,0.000025,0.000037,1
1329,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
1330,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주민속촌,0.998,0.000048,0.0000757,1
1331,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
1332,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 성읍마을,0.999,0.0000624,0.0000475,1
1333,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주세계자연유산센터,0.0281,0.931,0.04,1
1334,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주민속자연사박물관,0.99,0.000437,0.000504,1
1335,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주4.3평화공원,0.999,0.0000213,0.0000469,1
1336,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 아침미소목장,0.00573,0.993,0.00107,1
1337,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주레일바이크,0.00298,0.996,0.000472,1
1338,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 서귀포잠수함,0.00621,0.99,0.00354,1
1339,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 아날로그감귤밭,0.000261,0.999,0.0000398,1
1340,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
1341,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주레포츠랜드,0.000252,0.999,0.000039,0
1342,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 월정리 카약 체험,0.0202,0.373,0.606,0
1343,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주김녕미로공원,0.000234,0.999,0.0000334,0
1344,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 에코랜드,0.000487,0.999,0.000134,0
1345,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 테디베어박물관,0.0055,0.993,0.000675,0
1346,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 아쿠아플라넷,0.00425,0.995,0.000228,0
1347,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 수월봉 지질트레일,0.236,0.747,0.015,0
1348,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 오설록티뮤지엄,0.999,0.000225,0.000341,0
1349,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주유리의성,0.00459,0.995,0.000208,0
1350,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,angry, 제주더마파크,0.00121,0.998,0.0000736,0
1351,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 성산일출봉,0.00000483,0.0000046,0.999,1
1352,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 사려니숲길,0.0000656,0.000139,0.997,1
1353,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 협재 해수욕장,0.0000523,0.000139,0.998,0
1354,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 월정리 해변,0.00028,0.000482,0.992,0
1355,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 함덕 해수욕장,0.00361,0.0464,0.949,0
1356,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 산굼부리,0.0000162,0.0000391,0.99,0
1357,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 섭지코지,0.000108,0.00019,0.997,0
1358,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 한라산국립공원,0.00351,0.0147,0.9817,1
1359,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 비자림,0.0000267,0.000127,0.998,1
1360,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 천지연폭포,0.000031,0.0000698,0.999,0
1361,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 용머리해안,0.0000028,0.0000033,0.999,0
1362,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 용두암,0.000128,0.000189,0.999,0
1363,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 마라도,0.000027,0.0000432,0.999,0
1364,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 우도,0.000001,0.00000138,0.999,1
1365,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 가파도,0.00000534,0.00000745,0.998,0
1366,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주돌문화공원,0.999,0.0000397,0.00004322,1
1367,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 삼성혈,0.998,0.000045,0.0000664,1
1368,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 추사관,0.15,0.84,0.00296,1
1369,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주목관아,0.998,0.000036,0.000078,1
1370,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 선운정사,0.989,0.0027,0.0075,1
1371,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 김영갑갤러리두모악,0.785,0.153,0.0606,1
1372,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 이중섭거리,0.941,0.055,0.00275,1
1373,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 관덕정,0.999,0.000025,0.000037,1
1374,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
1375,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주민속촌,0.998,0.000048,0.0000757,1
1376,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
1377,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 성읍마을,0.999,0.0000624,0.0000475,1
1378,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주세계자연유산센터,0.0281,0.931,0.04,1
1379,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주민속자연사박물관,0.99,0.000437,0.000504,1
1380,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주4.3평화공원,0.999,0.0000213,0.0000469,1
1381,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 아침미소목장,0.00573,0.993,0.00107,1
1382,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주레일바이크,0.00298,0.996,0.000472,0
1383,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 서귀포잠수함,0.00621,0.99,0.00354,0
1384,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 아날로그감귤밭,0.000261,0.999,0.0000398,0
1385,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
1386,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주레포츠랜드,0.000252,0.999,0.000039,0
1387,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 월정리 카약 체험,0.0202,0.373,0.606,0
1388,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 제주김녕미로공원,0.000234,0.999,0.0000334,0
1389,4,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,sad, 에코랜드,0.000487,0.999,0.000134,0
